ID,TimeStamp,X,Y
11, 5/19/2020 12:06:19 PM,-620,1764
12, 5/19/2020 12:06:42 PM,-700,1717
13, 5/19/2020 12:06:42 PM,-683,1062
,,,
11, 5/19/2020 12:06:19 PM,-620,1764
12, 5/19/2020 12:06:44 PM,-658,1501
13, 5/19/2020 12:06:44 PM,-830,1093
,,,
11, 5/19/2020 12:06:19 PM,-620,1764
12, 5/19/2020 12:06:45 PM,-700,1250
13, 5/19/2020 12:06:45 PM,-825,1100
,,,
11, 5/19/2020 12:06:19 PM,-620,1764
12, 5/19/2020 12:06:46 PM,-741,1160
13, 5/19/2020 12:06:47 PM,-828,1117
,,,
11, 5/19/2020 12:06:19 PM,-620,1764
12, 5/19/2020 12:06:48 PM,-901,1160
13, 5/19/2020 12:06:48 PM,-809,1116
,,,
11, 5/19/2020 12:06:19 PM,-620,1764
12, 5/19/2020 12:06:49 PM,-894,1160
13, 5/19/2020 12:06:49 PM,-811,1116
,,,
11, 5/19/2020 12:06:49 PM,-598,1761
12, 5/19/2020 12:06:51 PM,-866,1112
13, 5/19/2020 12:06:51 PM,-810,1116
,,,
11, 5/19/2020 12:06:49 PM,-598,1761
12, 5/19/2020 12:06:52 PM,-863,1113
13, 5/19/2020 12:06:52 PM,-810,1116
,,,
11, 5/19/2020 12:06:53 PM,-141,1762
12, 5/19/2020 12:06:54 PM,-794,1155
13, 5/19/2020 12:06:54 PM,-730,1212
,,,
11, 5/19/2020 12:06:53 PM,-141,1762
12, 5/19/2020 12:06:55 PM,-844,1129
13, 5/19/2020 12:06:55 PM,-567,1356
,,,
11, 5/19/2020 12:06:53 PM,-141,1762
12, 5/19/2020 12:06:56 PM,-842,1130
13, 5/19/2020 12:06:56 PM,-449,1453
,,,
11, 5/19/2020 12:06:53 PM,-141,1762
12, 5/19/2020 12:06:58 PM,-555,1141
13, 5/19/2020 12:06:58 PM,-267,1470
,,,
11, 5/19/2020 12:06:53 PM,-141,1762
12, 5/19/2020 12:06:59 PM,-474,1179
13, 5/19/2020 12:06:59 PM,-278,1506
,,,
11, 5/19/2020 12:07:00 PM,-143,1770
12, 5/19/2020 12:07:01 PM,-400,1207
13, 5/19/2020 12:07:01 PM,-261,1558
,,,
11, 5/19/2020 12:07:02 PM,-158,1743
12, 5/19/2020 12:07:01 PM,-400,1207
13, 5/19/2020 12:07:02 PM,-273,1488
,,,
11, 5/19/2020 12:07:03 PM,-224,1506
12, 5/19/2020 12:07:03 PM,-397,1183
13, 5/19/2020 12:07:03 PM,-259,1485
,,,
11, 5/19/2020 12:07:05 PM,-183,1477
12, 5/19/2020 12:07:05 PM,-355,1050
13, 5/19/2020 12:07:04 PM,-181,1455
,,,
11, 5/19/2020 12:07:06 PM,-186,1476
12, 5/19/2020 12:07:06 PM,-366,1114
13, 5/19/2020 12:07:06 PM,-180,1463
,,,
11, 5/19/2020 12:07:07 PM,-216,1483
12, 5/19/2020 12:07:08 PM,-383,1159
13, 5/19/2020 12:07:08 PM,-218,1437
,,,
11, 5/19/2020 12:07:09 PM,-228,1484
12, 5/19/2020 12:07:09 PM,-210,1300
13, 5/19/2020 12:07:09 PM,-176,1398
,,,
11, 5/19/2020 12:07:10 PM,-257,1488
12, 5/19/2020 12:07:10 PM,-162,1424
13, 5/19/2020 12:07:10 PM,-47,1250
,,,
11, 5/19/2020 12:07:12 PM,-467,1464
12, 5/19/2020 12:07:12 PM,-106,1678
13, 5/19/2020 12:07:12 PM,6,1114
,,,
11, 5/19/2020 12:07:13 PM,-557,1336
12, 5/19/2020 12:07:12 PM,-106,1678
13, 5/19/2020 12:07:13 PM,-5,1093
,,,
11, 5/19/2020 12:07:14 PM,-673,1226
12, 5/19/2020 12:07:12 PM,-106,1678
13, 5/19/2020 12:07:16 PM,-28,1067
,,,
11, 5/19/2020 12:07:16 PM,-926,1110
12, 5/19/2020 12:07:12 PM,-106,1678
13, 5/19/2020 12:07:16 PM,-28,1067
,,,
11, 5/19/2020 12:07:16 PM,-926,1110
12, 5/19/2020 12:07:12 PM,-106,1678
13, 5/19/2020 12:07:17 PM,-32,1065
,,,
11, 5/19/2020 12:07:19 PM,-888,1112
12, 5/19/2020 12:07:16 PM,-96,1756
13, 5/19/2020 12:07:19 PM,-24,1076
,,,
11, 5/19/2020 12:07:20 PM,-852,1059
12, 5/19/2020 12:07:16 PM,-96,1756
13, 5/19/2020 12:07:20 PM,-24,1075
,,,
11, 5/19/2020 12:07:22 PM,-823,1059
12, 5/19/2020 12:07:16 PM,-96,1756
13, 5/19/2020 12:07:20 PM,-24,1075
,,,
11, 5/19/2020 12:07:23 PM,-843,1069
12, 5/19/2020 12:07:16 PM,-96,1756
13, 5/19/2020 12:07:20 PM,-24,1075
,,,
11, 5/19/2020 12:07:24 PM,-814,1090
12, 5/19/2020 12:07:16 PM,-96,1756
13, 5/19/2020 12:07:24 PM,-44,1025
,,,
11, 5/19/2020 12:07:26 PM,-773,1347
12, 5/19/2020 12:07:26 PM,-96,1746
13, 5/19/2020 12:07:26 PM,-35,1049
,,,
11, 5/19/2020 12:07:27 PM,-683,1535
12, 5/19/2020 12:07:27 PM,-71,1291
13, 5/19/2020 12:07:27 PM,-27,1061
,,,
11, 5/19/2020 12:07:28 PM,-688,1648
12, 5/19/2020 12:07:28 PM,-66,1155
13, 5/19/2020 12:07:29 PM,-30,1066
,,,
11, 5/19/2020 12:07:28 PM,-688,1648
12, 5/19/2020 12:07:30 PM,-82,1101
13, 5/19/2020 12:07:30 PM,-21,1073
,,,
11, 5/19/2020 12:07:28 PM,-688,1648
12, 5/19/2020 12:07:31 PM,-85,1103
13, 5/19/2020 12:07:31 PM,-18,1097
,,,
11, 5/19/2020 12:07:28 PM,-688,1648
12, 5/19/2020 12:07:33 PM,-79,1101
13, 5/19/2020 12:07:33 PM,1,1186
,,,
11, 5/19/2020 12:07:28 PM,-688,1648
12, 5/19/2020 12:07:34 PM,-81,1102
13, 5/19/2020 12:07:34 PM,-153,1196
,,,
11, 5/19/2020 12:07:28 PM,-688,1648
12, 5/19/2020 12:07:36 PM,-84,1094
13, 5/19/2020 12:07:36 PM,-456,1180
,,,
11, 5/19/2020 12:07:28 PM,-688,1648
12, 5/19/2020 12:07:36 PM,-84,1094
13, 5/19/2020 12:07:37 PM,-565,1165
,,,
11, 5/19/2020 12:07:28 PM,-688,1648
12, 5/19/2020 12:07:38 PM,-122,1109
13, 5/19/2020 12:07:38 PM,-676,1197
,,,
11, 5/19/2020 12:07:40 PM,-671,1691
12, 5/19/2020 12:07:40 PM,-414,1120
13, 5/19/2020 12:07:40 PM,-869,1271
,,,
11, 5/19/2020 12:07:42 PM,-648,1482
12, 5/19/2020 12:07:42 PM,-611,1203
13, 5/19/2020 12:07:42 PM,-834,1347
,,,
11, 5/19/2020 12:07:43 PM,-672,1249
12, 5/19/2020 12:07:43 PM,-706,1168
13, 5/19/2020 12:07:43 PM,-839,1338
,,,
11, 5/19/2020 12:07:44 PM,-739,1260
12, 5/19/2020 12:07:44 PM,-916,1185
13, 5/19/2020 12:07:44 PM,-834,1334
,,,
11, 5/19/2020 12:07:44 PM,-739,1260
12, 5/19/2020 12:07:46 PM,-1301,1208
13, 5/19/2020 12:07:46 PM,-804,1319
,,,
11, 5/19/2020 12:07:47 PM,-1177,1271
12, 5/19/2020 12:07:47 PM,-1072,1319
13, 5/19/2020 12:07:48 PM,-805,1320
,,,
11, 5/19/2020 12:07:49 PM,-934,1312
12, 5/19/2020 12:07:48 PM,-895,1253
13, 5/19/2020 12:07:49 PM,-819,1326
,,,
11, 5/19/2020 12:07:50 PM,-930,1280
12, 5/19/2020 12:07:50 PM,-850,1198
13, 5/19/2020 12:07:50 PM,-817,1326
,,,
11, 5/19/2020 12:07:52 PM,-959,1241
12, 5/19/2020 12:07:52 PM,-1008,1210
13, 5/19/2020 12:07:52 PM,-762,1271
,,,
11, 5/19/2020 12:07:53 PM,-952,1240
12, 5/19/2020 12:07:53 PM,-1013,1213
13, 5/19/2020 12:07:54 PM,-775,1279
,,,
11, 5/19/2020 12:07:55 PM,-1061,1270
12, 5/19/2020 12:07:55 PM,-764,1095
13, 5/19/2020 12:07:55 PM,-776,1301
,,,
11, 5/19/2020 12:07:56 PM,-1049,1271
12, 5/19/2020 12:07:56 PM,-819,1110
13, 5/19/2020 12:07:57 PM,-810,1318
,,,
11, 5/19/2020 12:07:58 PM,-1030,1283
12, 5/19/2020 12:07:57 PM,-807,1158
13, 5/19/2020 12:07:57 PM,-810,1318
,,,
11, 5/19/2020 12:07:59 PM,-967,1322
12, 5/19/2020 12:07:57 PM,-807,1158
13, 5/19/2020 12:07:59 PM,-800,1324
,,,
11, 5/19/2020 12:08:01 PM,-1044,1325
12, 5/19/2020 12:07:57 PM,-807,1158
13, 5/19/2020 12:08:01 PM,-795,1324
,,,
11, 5/19/2020 12:08:02 PM,-1042,1324
12, 5/19/2020 12:07:57 PM,-807,1158
13, 5/19/2020 12:08:02 PM,-806,1331
,,,
11, 5/19/2020 12:08:04 PM,-1057,1315
12, 5/19/2020 12:07:57 PM,-807,1158
13, 5/19/2020 12:08:03 PM,-810,1323
,,,
11, 5/19/2020 12:08:05 PM,-1056,1316
12, 5/19/2020 12:07:57 PM,-807,1158
13, 5/19/2020 12:08:05 PM,-813,1328
,,,
11, 5/19/2020 12:08:06 PM,-1054,1313
12, 5/19/2020 12:07:57 PM,-807,1158
13, 5/19/2020 12:08:06 PM,-822,1338
,,,
11, 5/19/2020 12:08:08 PM,-1068,1314
12, 5/19/2020 12:07:57 PM,-807,1158
13, 5/19/2020 12:08:08 PM,-801,1331
,,,
11, 5/19/2020 12:08:09 PM,-1070,1317
12, 5/19/2020 12:07:57 PM,-807,1158
13, 5/19/2020 12:08:09 PM,-790,1327
,,,
11, 5/19/2020 12:08:11 PM,-963,1386
12, 5/19/2020 12:07:57 PM,-807,1158
13, 5/19/2020 12:08:11 PM,-801,1332
,,,
11, 5/19/2020 12:08:12 PM,-1113,1321
12, 5/19/2020 12:07:57 PM,-807,1158
13, 5/19/2020 12:08:12 PM,-802,1331
,,,
11, 5/19/2020 12:08:14 PM,-927,1255
12, 5/19/2020 12:07:57 PM,-807,1158
13, 5/19/2020 12:08:14 PM,-798,1327
,,,
11, 5/19/2020 12:08:15 PM,-933,1243
12, 5/19/2020 12:08:15 PM,-845,1169
13, 5/19/2020 12:08:15 PM,-795,1323
,,,
11, 5/19/2020 12:08:16 PM,-1053,1261
12, 5/19/2020 12:08:16 PM,-832,1158
13, 5/19/2020 12:08:17 PM,-793,1321
,,,
11, 5/19/2020 12:08:18 PM,-1032,1314
12, 5/19/2020 12:08:18 PM,-952,1194
13, 5/19/2020 12:08:18 PM,-794,1321
,,,
11, 5/19/2020 12:08:19 PM,-1049,1326
12, 5/19/2020 12:08:18 PM,-952,1194
13, 5/19/2020 12:08:19 PM,-797,1323
,,,
11, 5/19/2020 12:08:21 PM,-911,1272
12, 5/19/2020 12:08:21 PM,-849,1155
13, 5/19/2020 12:08:21 PM,-791,1318
,,,
11, 5/19/2020 12:08:22 PM,-854,1293
12, 5/19/2020 12:08:22 PM,-886,1177
13, 5/19/2020 12:08:22 PM,-789,1316
,,,
11, 5/19/2020 12:08:24 PM,-1367,1543
12, 5/19/2020 12:08:24 PM,-1067,1355
13, 5/19/2020 12:08:24 PM,-792,1317
,,,
11, 5/19/2020 12:08:25 PM,-1362,1541
12, 5/19/2020 12:08:25 PM,-1213,1389
13, 5/19/2020 12:08:25 PM,-792,1318
,,,
11, 5/19/2020 12:08:26 PM,-1038,1345
12, 5/19/2020 12:08:26 PM,-1193,1381
13, 5/19/2020 12:08:27 PM,-793,1319
,,,
11, 5/19/2020 12:08:28 PM,-920,1351
12, 5/19/2020 12:08:26 PM,-1193,1381
13, 5/19/2020 12:08:28 PM,-792,1319
,,,
11, 5/19/2020 12:08:29 PM,-984,1354
12, 5/19/2020 12:08:26 PM,-1193,1381
13, 5/19/2020 12:08:29 PM,-793,1320
,,,
11, 5/19/2020 12:08:31 PM,-1086,1328
12, 5/19/2020 12:08:26 PM,-1193,1381
13, 5/19/2020 12:08:31 PM,-793,1320
,,,
11, 5/19/2020 12:08:32 PM,-1071,1328
12, 5/19/2020 12:08:26 PM,-1193,1381
13, 5/19/2020 12:08:32 PM,-793,1321
,,,
11, 5/19/2020 12:08:33 PM,-1098,1351
12, 5/19/2020 12:08:26 PM,-1193,1381
13, 5/19/2020 12:08:34 PM,-794,1321
,,,
11, 5/19/2020 12:08:35 PM,-1071,1347
12, 5/19/2020 12:08:26 PM,-1193,1381
13, 5/19/2020 12:08:35 PM,-795,1322
,,,
11, 5/19/2020 12:08:36 PM,-1033,1336
12, 5/19/2020 12:08:26 PM,-1193,1381
13, 5/19/2020 12:08:36 PM,-792,1320
,,,
11, 5/19/2020 12:08:38 PM,-855,1294
12, 5/19/2020 12:08:26 PM,-1193,1381
13, 5/19/2020 12:08:38 PM,-788,1316
,,,
11, 5/19/2020 12:08:39 PM,-844,1329
12, 5/19/2020 12:08:26 PM,-1193,1381
13, 5/19/2020 12:08:39 PM,-786,1313
,,,
11, 5/19/2020 12:08:41 PM,-906,1283
12, 5/19/2020 12:08:41 PM,-892,1195
13, 5/19/2020 12:08:41 PM,-786,1311
,,,
11, 5/19/2020 12:08:41 PM,-906,1283
12, 5/19/2020 12:08:41 PM,-892,1195
13, 5/19/2020 12:08:42 PM,-786,1309
,,,
11, 5/19/2020 12:08:42 PM,-898,1286
12, 5/19/2020 12:08:44 PM,-905,1129
13, 5/19/2020 12:08:44 PM,-786,1309
,,,
11, 5/19/2020 12:08:45 PM,-1323,1462
12, 5/19/2020 12:08:45 PM,-875,1176
13, 5/19/2020 12:08:46 PM,-788,1309
,,,
11, 5/19/2020 12:08:46 PM,-1320,1461
12, 5/19/2020 12:08:46 PM,-950,1190
13, 5/19/2020 12:08:46 PM,-788,1309
,,,
11, 5/19/2020 12:08:48 PM,-1096,1402
12, 5/19/2020 12:08:48 PM,-1394,1420
13, 5/19/2020 12:08:48 PM,-790,1311
,,,
11, 5/19/2020 12:08:49 PM,-1114,1366
12, 5/19/2020 12:08:49 PM,-1373,1413
13, 5/19/2020 12:08:49 PM,-791,1312
,,,
11, 5/19/2020 12:08:51 PM,-1082,1350
12, 5/19/2020 12:08:51 PM,-1131,1389
13, 5/19/2020 12:08:51 PM,-793,1314
,,,
11, 5/19/2020 12:08:52 PM,-1074,1353
12, 5/19/2020 12:08:52 PM,-1076,1351
13, 5/19/2020 12:08:52 PM,-793,1314
,,,
11, 5/19/2020 12:08:53 PM,-1080,1381
12, 5/19/2020 12:08:54 PM,-1134,1362
13, 5/19/2020 12:08:54 PM,-794,1316
,,,
11, 5/19/2020 12:08:55 PM,-1259,1465
12, 5/19/2020 12:08:54 PM,-1134,1362
13, 5/19/2020 12:08:55 PM,-794,1317
,,,
11, 5/19/2020 12:08:57 PM,-1256,1464
12, 5/19/2020 12:08:54 PM,-1134,1362
13, 5/19/2020 12:08:57 PM,-795,1318
,,,
11, 5/19/2020 12:08:58 PM,-1286,1400
12, 5/19/2020 12:08:54 PM,-1134,1362
13, 5/19/2020 12:08:58 PM,-795,1319
,,,
11, 5/19/2020 12:09:00 PM,-1102,1333
12, 5/19/2020 12:08:54 PM,-1134,1362
13, 5/19/2020 12:09:00 PM,-797,1321
,,,
11, 5/19/2020 12:09:01 PM,-1064,1333
12, 5/19/2020 12:08:54 PM,-1134,1362
13, 5/19/2020 12:09:01 PM,-798,1321
,,,
11, 5/19/2020 12:09:02 PM,-909,1272
12, 5/19/2020 12:08:54 PM,-1134,1362
13, 5/19/2020 12:09:03 PM,-792,1315
,,,
11, 5/19/2020 12:09:04 PM,-934,1273
12, 5/19/2020 12:08:54 PM,-1134,1362
13, 5/19/2020 12:09:04 PM,-781,1313
,,,
11, 5/19/2020 12:09:06 PM,-1162,1327
12, 5/19/2020 12:09:03 PM,-887,1253
13, 5/19/2020 12:09:06 PM,-782,1314
,,,
11, 5/19/2020 12:09:07 PM,-1156,1326
12, 5/19/2020 12:09:07 PM,-907,1259
13, 5/19/2020 12:09:07 PM,-781,1313
,,,
11, 5/19/2020 12:09:08 PM,-1058,1266
12, 5/19/2020 12:09:08 PM,-914,1259
13, 5/19/2020 12:09:09 PM,-778,1310
,,,
11, 5/19/2020 12:09:10 PM,-953,1272
12, 5/19/2020 12:09:10 PM,-914,1254
13, 5/19/2020 12:09:10 PM,-776,1307
,,,
11, 5/19/2020 12:09:11 PM,-976,1276
12, 5/19/2020 12:09:11 PM,-917,1254
13, 5/19/2020 12:09:11 PM,-775,1306
,,,
11, 5/19/2020 12:09:11 PM,-976,1276
12, 5/19/2020 12:09:13 PM,-902,1240
13, 5/19/2020 12:09:11 PM,-775,1306
,,,
11, 5/19/2020 12:09:14 PM,-1071,1319
12, 5/19/2020 12:09:14 PM,-908,1244
13, 5/19/2020 12:09:11 PM,-775,1306
,,,
11, 5/19/2020 12:09:16 PM,-1023,1325
12, 5/19/2020 12:09:16 PM,-934,1257
13, 5/19/2020 12:09:11 PM,-775,1306
,,,
11, 5/19/2020 12:09:17 PM,-1120,1320
12, 5/19/2020 12:09:17 PM,-958,1268
13, 5/19/2020 12:09:11 PM,-775,1306
,,,
11, 5/19/2020 12:09:18 PM,-1020,1200
12, 5/19/2020 12:09:19 PM,-937,1246
13, 5/19/2020 12:09:11 PM,-775,1306
,,,
11, 5/19/2020 12:09:18 PM,-1020,1200
12, 5/19/2020 12:09:19 PM,-937,1246
13, 5/19/2020 12:09:11 PM,-775,1306
,,,
11, 5/19/2020 12:09:18 PM,-1020,1200
12, 5/19/2020 12:09:19 PM,-937,1246
13, 5/19/2020 12:09:11 PM,-775,1306
,,,
11, 5/19/2020 12:09:18 PM,-1020,1200
12, 5/19/2020 12:09:19 PM,-937,1246
13, 5/19/2020 12:09:11 PM,-775,1306
,,,
11, 5/19/2020 12:09:22 PM,-1136,1216
12, 5/19/2020 12:09:24 PM,-930,1236
13, 5/19/2020 12:09:11 PM,-775,1306
,,,
11, 5/19/2020 12:09:26 PM,-1398,1275
12, 5/19/2020 12:09:24 PM,-930,1236
13, 5/19/2020 12:09:11 PM,-775,1306
,,,
11, 5/19/2020 12:09:27 PM,-1398,1279
12, 5/19/2020 12:09:24 PM,-930,1236
13, 5/19/2020 12:09:11 PM,-775,1306
,,,
11, 5/19/2020 12:09:29 PM,-1398,1285
12, 5/19/2020 12:09:29 PM,-919,1206
13, 5/19/2020 12:09:11 PM,-775,1306
,,,
11, 5/19/2020 12:09:30 PM,-1398,1290
12, 5/19/2020 12:09:29 PM,-919,1206
13, 5/19/2020 12:09:11 PM,-775,1306
,,,
11, 5/19/2020 12:09:32 PM,-1361,1295
12, 5/19/2020 12:09:29 PM,-919,1206
13, 5/19/2020 12:09:11 PM,-775,1306
,,,
11, 5/19/2020 12:09:32 PM,-1361,1295
12, 5/19/2020 12:09:29 PM,-919,1206
13, 5/19/2020 12:09:11 PM,-775,1306
,,,
11, 5/19/2020 12:09:32 PM,-1361,1295
12, 5/19/2020 12:09:34 PM,-911,1200
13, 5/19/2020 12:09:11 PM,-775,1306
,,,
11, 5/19/2020 12:09:32 PM,-1361,1295
12, 5/19/2020 12:09:34 PM,-911,1200
13, 5/19/2020 12:09:11 PM,-775,1306
,,,
11, 5/19/2020 12:09:38 PM,-1336,1299
12, 5/19/2020 12:09:34 PM,-911,1200
13, 5/19/2020 12:09:11 PM,-775,1306
,,,
11, 5/19/2020 12:09:39 PM,-1324,1304
12, 5/19/2020 12:09:34 PM,-911,1200
13, 5/19/2020 12:09:11 PM,-775,1306
,,,
11, 5/19/2020 12:09:40 PM,-1312,1309
12, 5/19/2020 12:09:34 PM,-911,1200
13, 5/19/2020 12:09:11 PM,-775,1306
,,,
11, 5/19/2020 12:09:42 PM,-1273,1305
12, 5/19/2020 12:09:42 PM,-914,1200
13, 5/19/2020 12:09:11 PM,-775,1306
,,,
11, 5/19/2020 12:09:43 PM,-1248,1298
12, 5/19/2020 12:09:43 PM,-907,1197
13, 5/19/2020 12:09:11 PM,-775,1306
,,,
11, 5/19/2020 12:09:45 PM,-1235,1295
12, 5/19/2020 12:09:45 PM,-932,1196
13, 5/19/2020 12:09:11 PM,-775,1306
,,,
11, 5/19/2020 12:09:46 PM,-1218,1295
12, 5/19/2020 12:09:46 PM,-930,1199
13, 5/19/2020 12:09:47 PM,-844,1339
,,,
11, 5/19/2020 12:09:48 PM,-1208,1295
12, 5/19/2020 12:09:48 PM,-963,1212
13, 5/19/2020 12:09:48 PM,-822,1321
,,,
11, 5/19/2020 12:09:49 PM,-1213,1295
12, 5/19/2020 12:09:49 PM,-954,1210
13, 5/19/2020 12:09:49 PM,-820,1321
,,,
11, 5/19/2020 12:09:51 PM,-1214,1298
12, 5/19/2020 12:09:49 PM,-954,1210
13, 5/19/2020 12:09:51 PM,-835,1340
,,,
11, 5/19/2020 12:09:52 PM,-1202,1299
12, 5/19/2020 12:09:49 PM,-954,1210
13, 5/19/2020 12:09:52 PM,-825,1338
,,,
11, 5/19/2020 12:09:53 PM,-1196,1299
12, 5/19/2020 12:09:49 PM,-954,1210
13, 5/19/2020 12:09:54 PM,-810,1323
,,,
11, 5/19/2020 12:09:55 PM,-1181,1301
12, 5/19/2020 12:09:49 PM,-954,1210
13, 5/19/2020 12:09:55 PM,-811,1324
,,,
11, 5/19/2020 12:09:56 PM,-1182,1301
12, 5/19/2020 12:09:49 PM,-954,1210
13, 5/19/2020 12:09:57 PM,-808,1324
,,,
11, 5/19/2020 12:09:58 PM,-1179,1302
12, 5/19/2020 12:09:49 PM,-954,1210
13, 5/19/2020 12:09:58 PM,-807,1326
,,,
11, 5/19/2020 12:09:59 PM,-1171,1303
12, 5/19/2020 12:09:49 PM,-954,1210
13, 5/19/2020 12:10:00 PM,-759,1293
,,,
11, 5/19/2020 12:10:01 PM,-1143,1298
12, 5/19/2020 12:09:49 PM,-954,1210
13, 5/19/2020 12:10:01 PM,-759,1264
,,,
11, 5/19/2020 12:10:02 PM,-1142,1299
12, 5/19/2020 12:10:02 PM,-825,1116
13, 5/19/2020 12:10:03 PM,-768,1266
,,,
11, 5/19/2020 12:10:04 PM,-1119,1287
12, 5/19/2020 12:10:02 PM,-825,1116
13, 5/19/2020 12:10:04 PM,-798,1316
,,,
11, 5/19/2020 12:10:06 PM,-1107,1286
12, 5/19/2020 12:10:06 PM,-894,1180
13, 5/19/2020 12:10:06 PM,-797,1315
,,,
11, 5/19/2020 12:10:07 PM,-1103,1287
12, 5/19/2020 12:10:07 PM,-876,1203
13, 5/19/2020 12:10:07 PM,-824,1328
,,,
11, 5/19/2020 12:10:08 PM,-1117,1290
12, 5/19/2020 12:10:08 PM,-912,1215
13, 5/19/2020 12:10:08 PM,-819,1329
,,,
11, 5/19/2020 12:10:09 PM,-1115,1292
12, 5/19/2020 12:10:10 PM,-912,1282
13, 5/19/2020 12:10:10 PM,-808,1324
,,,
11, 5/19/2020 12:10:11 PM,-1129,1303
12, 5/19/2020 12:10:11 PM,-913,1282
13, 5/19/2020 12:10:11 PM,-812,1329
,,,
11, 5/19/2020 12:10:13 PM,-1125,1302
12, 5/19/2020 12:10:14 PM,-907,1286
13, 5/19/2020 12:10:13 PM,-839,1344
,,,
11, 5/19/2020 12:10:14 PM,-1118,1303
12, 5/19/2020 12:10:14 PM,-907,1286
13, 5/19/2020 12:10:14 PM,-816,1338
,,,
11, 5/19/2020 12:10:16 PM,-1125,1302
12, 5/19/2020 12:10:16 PM,-929,1284
13, 5/19/2020 12:10:16 PM,-806,1334
,,,
11, 5/19/2020 12:10:17 PM,-1116,1302
12, 5/19/2020 12:10:17 PM,-866,1244
13, 5/19/2020 12:10:17 PM,-807,1334
,,,
11, 5/19/2020 12:10:18 PM,-1115,1302
12, 5/19/2020 12:10:19 PM,-872,1216
13, 5/19/2020 12:10:19 PM,-807,1333
,,,
11, 5/19/2020 12:10:18 PM,-1115,1302
12, 5/19/2020 12:10:20 PM,-886,1193
13, 5/19/2020 12:10:20 PM,-807,1333
,,,
11, 5/19/2020 12:10:21 PM,-1160,1327
12, 5/19/2020 12:10:22 PM,-978,1226
13, 5/19/2020 12:10:22 PM,-808,1332
,,,
11, 5/19/2020 12:10:23 PM,-1154,1324
12, 5/19/2020 12:10:23 PM,-958,1223
13, 5/19/2020 12:10:23 PM,-808,1332
,,,
11, 5/19/2020 12:10:23 PM,-1154,1324
12, 5/19/2020 12:10:24 PM,-910,1230
13, 5/19/2020 12:10:24 PM,-809,1333
,,,
11, 5/19/2020 12:10:23 PM,-1147,1324
12, 5/19/2020 12:10:26 PM,-886,1204
13, 5/19/2020 12:10:26 PM,-809,1334
,,,
11, 5/19/2020 12:10:23 PM,-1147,1324
12, 5/19/2020 12:10:27 PM,-881,1202
13, 5/19/2020 12:10:27 PM,-809,1333
,,,
11, 5/19/2020 12:10:23 PM,-1147,1324
12, 5/19/2020 12:10:29 PM,-890,1195
13, 5/19/2020 12:10:29 PM,-809,1334
,,,
11, 5/19/2020 12:10:23 PM,-1147,1324
12, 5/19/2020 12:10:30 PM,-1091,1235
13, 5/19/2020 12:10:30 PM,-810,1334
,,,
11, 5/19/2020 12:10:23 PM,-1147,1324
12, 5/19/2020 12:10:32 PM,-1009,1258
13, 5/19/2020 12:10:32 PM,-809,1332
,,,
11, 5/19/2020 12:10:23 PM,-1147,1324
12, 5/19/2020 12:10:33 PM,-807,1120
13, 5/19/2020 12:10:34 PM,-807,1333
,,,
11, 5/19/2020 12:10:23 PM,-1147,1324
12, 5/19/2020 12:10:34 PM,-901,1141
13, 5/19/2020 12:10:35 PM,-808,1335
,,,
11, 5/19/2020 12:10:23 PM,-1147,1324
12, 5/19/2020 12:10:36 PM,-887,1141
13, 5/19/2020 12:10:36 PM,-807,1335
,,,
11, 5/19/2020 12:10:23 PM,-1147,1324
12, 5/19/2020 12:10:38 PM,-897,1210
13, 5/19/2020 12:10:38 PM,-810,1335
,,,
11, 5/19/2020 12:10:23 PM,-1147,1324
12, 5/19/2020 12:10:39 PM,-888,1219
13, 5/19/2020 12:10:39 PM,-809,1334
,,,
11, 5/19/2020 12:10:23 PM,-1147,1324
12, 5/19/2020 12:10:41 PM,-861,1267
13, 5/19/2020 12:10:41 PM,-808,1333
,,,
11, 5/19/2020 12:10:23 PM,-1147,1324
12, 5/19/2020 12:10:42 PM,-807,1240
13, 5/19/2020 12:10:42 PM,-808,1332
,,,
11, 5/19/2020 12:10:23 PM,-1147,1324
12, 5/19/2020 12:10:44 PM,-810,1225
13, 5/19/2020 12:10:44 PM,-808,1331
,,,
11, 5/19/2020 12:10:46 PM,-958,1199
12, 5/19/2020 12:10:46 PM,-831,1243
13, 5/19/2020 12:10:46 PM,-808,1331
,,,
11, 5/19/2020 12:10:47 PM,-994,1211
12, 5/19/2020 12:10:47 PM,-816,1245
13, 5/19/2020 12:10:47 PM,-808,1331
,,,
11, 5/19/2020 12:10:49 PM,-980,1218
12, 5/19/2020 12:10:49 PM,-760,1188
13, 5/19/2020 12:10:49 PM,-807,1331
,,,
11, 5/19/2020 12:10:50 PM,-956,1216
12, 5/19/2020 12:10:50 PM,-744,1159
13, 5/19/2020 12:10:50 PM,-806,1329
,,,
11, 5/19/2020 12:10:52 PM,-916,1180
12, 5/19/2020 12:10:52 PM,-932,1256
13, 5/19/2020 12:10:52 PM,-801,1324
,,,
11, 5/19/2020 12:10:55 PM,-1076,1220
12, 5/19/2020 12:10:54 PM,-791,1238
13, 5/19/2020 12:10:54 PM,-799,1321
,,,
11, 5/19/2020 12:10:55 PM,-1076,1220
12, 5/19/2020 12:10:55 PM,-808,1250
13, 5/19/2020 12:10:54 PM,-799,1321
,,,
11, 5/19/2020 12:10:56 PM,-821,1146
